response_time,event_start_ms,event_start_epoc,year,month,day
291.3115539550781,59,1531112800,2018,7,9
10.82438468933105,568,1531112800,2018,7,9
304.4968566894531,178,1531112801,2018,7,9
11.67522400617599,788,1549072242,2019,2,2
13.98366898298264,433,1549072239,2019,2,2
720.4586640000342,110,1549072244,2019,2,2
11.87632703781128,679,1549072242,2019,2,2
281.4983959794044,76,1549072257,2019,2,2
19.10637599229813,396,1549072249,2019,2,2
11.233015954494483,175,1549072250,2019,2,2
18.901899039745327,519,1549072267,2019,2,2
19.23444896936417,889,1549072261,2019,2,2
39.283959031105034,262,1549072268,2019,2,2
14.563409984111788,134,1549072267,2019,2,2
30.61173301935196,615,1549072266,2019,2,2
12.339890003204351,726,1549072260,2019,2,2
736.6986389756203,289,1549072259,2019,2,2
12.63188695907593,802,1549072277,2019,2,2
10.82981604337692,750,1549072271,2019,2,2
173.4795399904251,608,1549072274,2019,2,2
13.219714999198912,222,1549072273,2019,2,2
14.70869702100754,405,1549072272,2019,2,2
10.9041720032692,242,1549072287,2019,2,2
30.4340900182724,30,1549072284,2019,2,2
14.772288024425508,177,1549072280,2019,2,2
12.510109007358553,128,1549072294,2019,2,2
13.51662403345108,324,1549072292,2019,2,2
11.25860595703125,230,1549072304,2019,2,2
10.998492956161499,402,1549072298,2019,2,2
23.34668099880219,341,1549072308,2019,2,2
11.765094995498659,508,1549072307,2019,2,2
16.98866701126099,369,1549072301,2019,2,2
9.9961040019989,958,1550000848,2019,2,12
180.248655974865,802,1550000848,2019,2,12
192.8347650170326,584,1550000848,2019,2,12
9.360659956932068,289,1550000848,2019,2,12
549.3295009732246,874,1550000847,2019,2,12
12.75708395242691,26,1550000849,2019,2,12
10.55294495820999,4,1550000849,2019,2,12
9.943041980266573,602,1550000848,2019,2,12
21.11402499675751,463,1550000848,2019,2,12
10.026353001594538,250,1550000848,2019,2,12
11.040365993976591,988,1550000856,2019,2,12
10.41301500797272,579,1550000853,2019,2,12
11.00445699691772,908,1550000856,2019,2,12
640.4308350086212,208,1550000853,2019,2,12
12.10045999288559,315,1550000856,2019,2,12
10.958088994026179,309,1550000856,2019,2,12
13.068287014961241,25,1550000853,2019,2,12
11.23469996452332,982,1550000852,2019,2,12
18.19388103485107,109,1550000856,2019,2,12
20.169745028018948,61,1550000856,2019,2,12
12.658582985401152,871,1550000855,2019,2,12
22.571655988693237,738,1550000855,2019,2,12
27.497606992721558,345,1550000852,2019,2,12
11.546601951122279,283,1550000852,2019,2,12
